trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
409,D,2022-09-05 15:50:00+00:00,0,2022-09-05 16:20:00+00:00,30.0,Default Resource-000001,repeat
409,E,2022-09-05 16:20:00+00:00,0,2022-09-05 16:50:00+00:00,30.0,Default Resource-000008,repeat
409,F,2022-09-05 16:50:00+00:00,0,2022-09-05 17:20:00+00:00,30.0,Default Resource-000005,repeat
409,process end event,2022-09-05 17:20:00+00:00,0,2022-09-05 17:20:00+00:00,0.0,NA,repeat
410,process start event,2022-09-05 14:00:00+00:00,0,2022-09-05 14:00:00+00:00,0.0,NA,skip
410,A,2022-09-05 14:00:00+00:00,0,2022-09-05 14:30:00+00:00,30.0,Default Resource-000006,skip
410,B,2022-09-05 14:30:00+00:00,0,2022-09-05 15:20:00+00:00,50.0,Default Resource-000003,skip
410,C,2022-09-05 15:20:00+00:00,0,2022-09-05 16:50:00+00:00,90.0,Default Resource-000010,skip
410,D,2022-09-05 16:50:00+00:00,0,2022-09-05 17:20:00+00:00,30.0,Default Resource-000007,skip
410,F,2022-09-05 17:50:00+00:00,0,2022-09-05 18:20:00+00:00,30.0,Default Resource-000001,skip
410,process end event,2022-09-05 18:20:00+00:00,0,2022-09-05 18:20:00+00:00,0.0,NA,skip
411,process start event,2022-09-05 14:30:00+00:00,0,2022-09-05 14:30:00+00:00,0.0,NA,skip
411,A,2022-09-05 14:30:00+00:00,0,2022-09-05 15:10:00+00:00,40.0,Default Resource-000002,skip
411,B,2022-09-05 15:10:00+00:00,0,2022-09-05 16:10:00+00:00,60.0,Default Resource-000009,skip
411,C,2022-09-05 16:10:00+00:00,0,2022-09-05 17:10:00+00:00,60.0,Default Resource-000006,skip
411,D,2022-09-05 17:10:00+00:00,0,2022-09-05 17:40:00+00:00,30.0,Default Resource-000003,skip
411,F,2022-09-05 18:10:00+00:00,0,2022-09-06 10:40:00+00:00,990.0,Default Resource-000007,skip
411,process end event,2022-09-06 10:40:00+00:00,1,2022-09-06 10:40:00+00:00,0.0,NA,skip
412,process start event,2022-09-05 15:00:00+00:00,0,2022-09-05 15:00:00+00:00,0.0,NA,skip
412,A,2022-09-05 15:00:00+00:00,0,2022-09-05 15:30:00+00:00,30.0,Default Resource-000008,skip
412,B,2022-09-05 15:30:00+00:00,0,2022-09-05 16:20:00+00:00,50.0,Default Resource-000005,skip
412,C,2022-09-05 16:20:00+00:00,0,2022-09-05 16:50:00+00:00,30.0,Default Resource-000002,skip
412,D,2022-09-05 16:50:00+00:00,0,2022-09-05 17:20:00+00:00,30.0,Default Resource-000009,skip
412,F,2022-09-06 09:50:00+00:00,1,2022-09-06 10:20:00+00:00,30.0,Default Resource-000003,skip
412,process end event,2022-09-06 10:20:00+00:00,1,2022-09-06 10:20:00+00:00,0.0,NA,skip
413,process start event,2022-09-05 15:30:00+00:00,0,2022-09-05 15:30:00+00:00,0.0,NA,skip
413,A,2022-09-05 15:30:00+00:00,0,2022-09-05 15:50:00+00:00,20.0,Default Resource-000004,skip
413,B,2022-09-05 15:50:00+00:00,0,2022-09-05 16:30:00+00:00,40.0,Default Resource-000001,skip
413,C,2022-09-05 16:30:00+00:00,0,2022-09-05 17:30:00+00:00,60.0,Default Resource-000008,skip
413,D,2022-09-05 17:30:00+00:00,0,2022-09-06 10:00:00+00:00,990.0,Default Resource-000005,skip
413,F,2022-09-06 10:30:00+00:00,1,2022-09-06 11:00:00+00:00,30.0,Default Resource-000009,skip
413,process end event,2022-09-06 11:00:00+00:00,1,2022-09-06 11:00:00+00:00,0.0,NA,skip
414,process start event,2022-09-05 16:00:00+00:00,0,2022-09-05 16:00:00+00:00,0.0,NA,repeat
414,A,2022-09-05 16:00:00+00:00,0,2022-09-05 16:10:00+00:00,10.0,Default Resource-000010,repeat
414,A,2022-09-05 16:10:00+00:00,0,2022-09-05 16:20:00+00:00,10.0,Repeated_Activity_resource,repeat
414,A,2022-09-05 16:20:00+00:00,0,2022-09-05 16:30:00+00:00,10.0,Repeated_Activity_resource,repeat
414,B,2022-09-05 16:30:00+00:00,0,2022-09-05 17:00:00+00:00,30.0,Default Resource-000007,repeat
414,C,2022-09-05 17:00:00+00:00,0,2022-09-05 18:30:00+00:00,90.0,Default Resource-000004,repeat
414,D,2022-09-05 18:30:00+00:00,0,2022-09-05 19:00:00+00:00,30.0,Default Resource-000001,repeat
414,E,2022-09-05 19:00:00+00:00,0,2022-09-05 19:30:00+00:00,30.0,Default Resource-000008,repeat
414,F,2022-09-05 19:30:00+00:00,0,2022-09-05 20:00:00+00:00,30.0,Default Resource-000005,repeat
414,process end event,2022-09-05 20:00:00+00:00,0,2022-09-05 20:00:00+00:00,0.0,NA,repeat
415,process start event,2022-09-05 16:30:00+00:00,0,2022-09-05 16:30:00+00:00,0.0,NA,repeat
415,A,2022-09-05 16:30:00+00:00,0,2022-09-05 16:50:00+00:00,20.0,Default Resource-000006,repeat
415,A,2022-09-05 16:50:00+00:00,0,2022-09-05 17:10:00+00:00,20.0,Repeated_Activity_resource,repeat
415,B,2022-09-05 17:10:00+00:00,0,2022-09-05 17:50:00+00:00,40.0,Default Resource-000003,repeat
415,C,2022-09-05 17:50:00+00:00,0,2022-09-05 18:50:00+00:00,60.0,Default Resource-000010,repeat
415,D,2022-09-05 18:50:00+00:00,0,2022-09-05 19:20:00+00:00,30.0,Default Resource-000007,repeat
415,E,2022-09-05 19:20:00+00:00,0,2022-09-05 19:50:00+00:00,30.0,Default Resource-000004,repeat
415,F,2022-09-05 19:50:00+00:00,0,2022-09-05 20:20:00+00:00,30.0,Default Resource-000001,repeat
415,process end event,2022-09-05 20:20:00+00:00,0,2022-09-05 20:20:00+00:00,0.0,NA,repeat
416,process start event,2022-09-05 17:00:00+00:00,0,2022-09-05 17:00:00+00:00,0.0,NA,extend
416,A,2022-09-05 17:00:00+00:00,0,2022-09-05 17:30:00+00:00,30.0,Default Resource-000002,extend
416,B,2022-09-05 17:30:00+00:00,0,2022-09-05 18:20:00+00:00,50.0,Default Resource-000009,extend
416,C,2022-09-05 18:20:00+00:00,0,2022-09-05 19:10:00+00:00,50.0,Extending_Activity_resource,extend
416,D,2022-09-05 18:50:00+00:00,0,2022-09-05 19:20:00+00:00,30.0,Default Resource-000003,extend
416,E,2022-09-05 19:20:00+00:00,0,2022-09-05 19:50:00+00:00,30.0,Default Resource-000010,extend
416,F,2022-09-05 19:50:00+00:00,0,2022-09-05 20:20:00+00:00,30.0,Default Resource-000007,extend
416,process end event,2022-09-05 20:20:00+00:00,0,2022-09-05 20:20:00+00:00,0.0,NA,extend
417,process start event,2022-09-06 09:30:00+00:00,1,2022-09-06 09:30:00+00:00,0.0,NA,shorten
417,A,2022-09-06 09:30:00+00:00,1,2022-09-06 10:10:00+00:00,40.0,Default Resource-000008,shorten
417,B,2022-09-06 10:10:00+00:00,1,2022-09-06 10:50:00+00:00,40.0,Shorten_Activity_resource,shorten
417,C,2022-09-06 11:10:00+00:00,1,2022-09-06 12:10:00+00:00,60.0,Default Resource-000002,shorten
417,D,2022-09-06 12:10:00+00:00,1,2022-09-06 12:40:00+00:00,30.0,Default Resource-000009,shorten
417,E,2022-09-06 12:40:00+00:00,1,2022-09-06 13:10:00+00:00,30.0,Default Resource-000006,shorten
417,F,2022-09-06 13:10:00+00:00,1,2022-09-06 13:40:00+00:00,30.0,Default Resource-000003,shorten
417,process end event,2022-09-06 13:40:00+00:00,1,2022-09-06 13:40:00+00:00,0.0,NA,shorten
418,process start event,2022-09-06 10:00:00+00:00,1,2022-09-06 10:00:00+00:00,0.0,NA,skip
418,A,2022-09-06 10:00:00+00:00,1,2022-09-06 10:30:00+00:00,30.0,Default Resource-000004,skip
418,B,2022-09-06 10:30:00+00:00,1,2022-09-06 11:20:00+00:00,50.0,Default Resource-000001,skip
418,C,2022-09-06 11:20:00+00:00,1,2022-09-06 12:50:00+00:00,90.0,Default Resource-000008,skip
418,D,2022-09-06 12:50:00+00:00,1,2022-09-06 13:20:00+00:00,30.0,Default Resource-000005,skip
418,F,2022-09-06 13:50:00+00:00,1,2022-09-06 14:20:00+00:00,30.0,Default Resource-000009,skip
418,process end event,2022-09-06 14:20:00+00:00,1,2022-09-06 14:20:00+00:00,0.0,NA,skip
419,process start event,2022-09-06 10:30:00+00:00,1,2022-09-06 10:30:00+00:00,0.0,NA,repeat
419,A,2022-09-06 10:30:00+00:00,1,2022-09-06 10:50:00+00:00,20.0,Default Resource-000010,repeat
419,A,2022-09-06 10:50:00+00:00,1,2022-09-06 11:10:00+00:00,20.0,Repeated_Activity_resource,repeat
419,B,2022-09-06 11:10:00+00:00,1,2022-09-06 11:50:00+00:00,40.0,Default Resource-000007,repeat
419,C,2022-09-06 11:50:00+00:00,1,2022-09-06 12:50:00+00:00,60.0,Default Resource-000004,repeat
419,D,2022-09-06 12:50:00+00:00,1,2022-09-06 13:20:00+00:00,30.0,Default Resource-000001,repeat
419,E,2022-09-06 13:20:00+00:00,1,2022-09-06 13:50:00+00:00,30.0,Default Resource-000008,repeat
419,F,2022-09-06 13:50:00+00:00,1,2022-09-06 14:20:00+00:00,30.0,Default Resource-000005,repeat
419,process end event,2022-09-06 14:20:00+00:00,1,2022-09-06 14:20:00+00:00,0.0,NA,repeat
420,process start event,2022-09-06 11:00:00+00:00,1,2022-09-06 11:00:00+00:00,0.0,NA,insert
420,A,2022-09-06 11:00:00+00:00,1,2022-09-06 11:10:00+00:00,10.0,Default Resource-000006,insert
420,B,2022-09-06 11:10:00+00:00,1,2022-09-06 11:40:00+00:00,30.0,Default Resource-000003,insert
420,C,2022-09-06 11:40:00+00:00,1,2022-09-06 12:10:00+00:00,30.0,Default Resource-000010,insert
420,D,2022-09-06 12:10:00+00:00,1,2022-09-06 12:40:00+00:00,30.0,Default Resource-000007,insert
420,E,2022-09-06 12:40:00+00:00,1,2022-09-06 13:10:00+00:00,30.0,Default Resource-000004,insert
420,F,2022-09-06 13:10:00+00:00,1,2022-09-06 13:40:00+00:00,30.0,Default Resource-000001,insert
420,I,2022-09-06 13:40:00+00:00,1,2022-09-06 14:00:00+00:00,20.0,Inserted_Activity_resource,insert
420,process end event,2022-09-06 13:40:00+00:00,1,2022-09-06 13:40:00+00:00,0.0,NA,insert
421,process start event,2022-09-06 11:30:00+00:00,1,2022-09-06 11:30:00+00:00,0.0,NA,repeat
421,A,2022-09-06 11:30:00+00:00,1,2022-09-06 11:50:00+00:00,20.0,Default Resource-000002,repeat
421,A,2022-09-06 11:50:00+00:00,1,2022-09-06 12:10:00+00:00,20.0,Repeated_Activity_resource,repeat
421,B,2022-09-06 12:10:00+00:00,1,2022-09-06 12:50:00+00:00,40.0,Default Resource-000009,repeat
421,C,2022-09-06 12:50:00+00:00,1,2022-09-06 13:50:00+00:00,60.0,Default Resource-000006,repeat
421,D,2022-09-06 13:50:00+00:00,1,2022-09-06 14:20:00+00:00,30.0,Default Resource-000003,repeat
421,E,2022-09-06 14:20:00+00:00,1,2022-09-06 14:50:00+00:00,30.0,Default Resource-000010,repeat
421,F,2022-09-06 14:50:00+00:00,1,2022-09-06 15:20:00+00:00,30.0,Default Resource-000007,repeat
421,process end event,2022-09-06 15:20:00+00:00,1,2022-09-06 15:20:00+00:00,0.0,NA,repeat
422,process start event,2022-09-06 12:00:00+00:00,1,2022-09-06 12:00:00+00:00,0.0,NA,skip
422,A,2022-09-06 12:00:00+00:00,1,2022-09-06 12:30:00+00:00,30.0,Default Resource-000008,skip
422,B,2022-09-06 12:30:00+00:00,1,2022-09-06 13:20:00+00:00,50.0,Default Resource-000005,skip
422,C,2022-09-06 13:20:00+00:00,1,2022-09-06 14:50:00+00:00,90.0,Default Resource-000002,skip
422,D,2022-09-06 14:50:00+00:00,1,2022-09-06 15:20:00+00:00,30.0,Default Resource-000009,skip
422,F,2022-09-06 15:50:00+00:00,1,2022-09-06 16:20:00+00:00,30.0,Default Resource-000003,skip
422,process end event,2022-09-06 16:20:00+00:00,1,2022-09-06 16:20:00+00:00,0.0,NA,skip
423,process start event,2022-09-06 12:30:00+00:00,1,2022-09-06 12:30:00+00:00,0.0,NA,shorten
423,A,2022-09-06 12:30:00+00:00,1,2022-09-06 13:10:00+00:00,40.0,Default Resource-000004,shorten
423,B,2022-09-06 13:10:00+00:00,1,2022-09-06 13:50:00+00:00,40.0,Shorten_Activity_resource,shorten
423,C,2022-09-06 14:10:00+00:00,1,2022-09-06 15:10:00+00:00,60.0,Default Resource-000008,shorten
423,D,2022-09-06 15:10:00+00:00,1,2022-09-06 15:40:00+00:00,30.0,Default Resource-000005,shorten
423,E,2022-09-06 15:40:00+00:00,1,2022-09-06 16:10:00+00:00,30.0,Default Resource-000002,shorten
423,F,2022-09-06 16:10:00+00:00,1,2022-09-06 16:40:00+00:00,30.0,Default Resource-000009,shorten
423,process end event,2022-09-06 16:40:00+00:00,1,2022-09-06 16:40:00+00:00,0.0,NA,shorten
424,process start event,2022-09-06 13:00:00+00:00,1,2022-09-06 13:00:00+00:00,0.0,NA,extend
424,A,2022-09-06 13:00:00+00:00,1,2022-09-06 13:30:00+00:00,30.0,Default Resource-000010,extend
424,B,2022-09-06 13:30:00+00:00,1,2022-09-06 14:20:00+00:00,50.0,Default Resource-000007,extend
424,C,2022-09-06 14:20:00+00:00,1,2022-09-06 15:10:00+00:00,50.0,Extending_Activity_resource,extend
424,D,2022-09-06 14:50:00+00:00,1,2022-09-06 15:20:00+00:00,30.0,Default Resource-000001,extend
424,E,2022-09-06 15:20:00+00:00,1,2022-09-06 15:50:00+00:00,30.0,Default Resource-000008,extend
424,F,2022-09-06 15:50:00+00:00,1,2022-09-06 16:20:00+00:00,30.0,Default Resource-000005,extend
424,process end event,2022-09-06 16:20:00+00:00,1,2022-09-06 16:20:00+00:00,0.0,NA,extend
425,process start event,2022-09-06 13:30:00+00:00,1,2022-09-06 13:30:00+00:00,0.0,NA,repeat
425,A,2022-09-06 13:30:00+00:00,1,2022-09-06 13:50:00+00:00,20.0,Default Resource-000006,repeat
425,A,2022-09-06 13:50:00+00:00,1,2022-09-06 14:10:00+00:00,20.0,Repeated_Activity_resource,repeat
425,B,2022-09-06 14:10:00+00:00,1,2022-09-06 14:50:00+00:00,40.0,Default Resource-000003,repeat
425,C,2022-09-06 14:50:00+00:00,1,2022-09-06 15:50:00+00:00,60.0,Default Resource-000010,repeat
425,D,2022-09-06 15:50:00+00:00,1,2022-09-06 16:20:00+00:00,30.0,Default Resource-000007,repeat
425,E,2022-09-06 16:20:00+00:00,1,2022-09-06 16:50:00+00:00,30.0,Default Resource-000004,repeat
425,F,2022-09-06 16:50:00+00:00,1,2022-09-06 17:20:00+00:00,30.0,Default Resource-000001,repeat
425,process end event,2022-09-06 17:20:00+00:00,1,2022-09-06 17:20:00+00:00,0.0,NA,repeat
426,process start event,2022-09-06 14:00:00+00:00,1,2022-09-06 14:00:00+00:00,0.0,NA,repeat
426,A,2022-09-06 14:00:00+00:00,1,2022-09-06 14:10:00+00:00,10.0,Default Resource-000002,repeat
426,A,2022-09-06 14:10:00+00:00,1,2022-09-06 14:20:00+00:00,10.0,Repeated_Activity_resource,repeat
426,A,2022-09-06 14:20:00+00:00,1,2022-09-06 14:30:00+00:00,10.0,Repeated_Activity_resource,repeat
426,B,2022-09-06 14:30:00+00:00,1,2022-09-06 15:00:00+00:00,30.0,Default Resource-000009,repeat
426,C,2022-09-06 15:00:00+00:00,1,2022-09-06 16:30:00+00:00,90.0,Default Resource-000006,repeat
426,D,2022-09-06 16:30:00+00:00,1,2022-09-06 17:00:00+00:00,30.0,Default Resource-000003,repeat
426,E,2022-09-06 17:00:00+00:00,1,2022-09-06 17:30:00+00:00,30.0,Default Resource-000010,repeat
426,F,2022-09-06 17:30:00+00:00,1,2022-09-06 18:00:00+00:00,30.0,Default Resource-000007,repeat
426,process end event,2022-09-06 18:00:00+00:00,1,2022-09-06 18:00:00+00:00,0.0,NA,repeat
427,process start event,2022-09-06 14:30:00+00:00,1,2022-09-06 14:30:00+00:00,0.0,NA,skip
427,A,2022-09-06 14:30:00+00:00,1,2022-09-06 14:50:00+00:00,20.0,Default Resource-000008,skip
427,B,2022-09-06 14:50:00+00:00,1,2022-09-06 15:30:00+00:00,40.0,Default Resource-000005,skip
427,C,2022-09-06 15:30:00+00:00,1,2022-09-06 16:30:00+00:00,60.0,Default Resource-000002,skip
427,D,2022-09-06 16:30:00+00:00,1,2022-09-06 17:00:00+00:00,30.0,Default Resource-000009,skip
427,F,2022-09-06 17:30:00+00:00,1,2022-09-07 10:00:00+00:00,990.0,Default Resource-000003,skip
427,process end event,2022-09-07 10:00:00+00:00,2,2022-09-07 10:00:00+00:00,0.0,NA,skip
428,process start event,2022-09-06 15:00:00+00:00,1,2022-09-06 15:00:00+00:00,0.0,NA,skip
428,A,2022-09-06 15:00:00+00:00,1,2022-09-06 15:30:00+00:00,30.0,Default Resource-000004,skip
428,B,2022-09-06 15:30:00+00:00,1,2022-09-06 16:20:00+00:00,50.0,Default Resource-000001,skip
428,C,2022-09-06 16:20:00+00:00,1,2022-09-06 16:50:00+00:00,30.0,Default Resource-000008,skip
428,D,2022-09-06 16:50:00+00:00,1,2022-09-06 17:20:00+00:00,30.0,Default Resource-000005,skip
428,F,2022-09-07 09:50:00+00:00,2,2022-09-07 10:20:00+00:00,30.0,Default Resource-000009,skip
428,process end event,2022-09-07 10:20:00+00:00,2,2022-09-07 10:20:00+00:00,0.0,NA,skip
429,process start event,2022-09-06 15:30:00+00:00,1,2022-09-06 15:30:00+00:00,0.0,NA,skip
429,A,2022-09-06 15:30:00+00:00,1,2022-09-06 16:10:00+00:00,40.0,Default Resource-000010,skip
429,B,2022-09-06 16:10:00+00:00,1,2022-09-06 17:10:00+00:00,60.0,Default Resource-000007,skip
429,C,2022-09-06 17:10:00+00:00,1,2022-09-06 18:10:00+00:00,60.0,Default Resource-000004,skip
429,D,2022-09-06 18:10:00+00:00,1,2022-09-07 10:40:00+00:00,990.0,Default Resource-000001,skip
429,F,2022-09-07 11:10:00+00:00,2,2022-09-07 11:40:00+00:00,30.0,Default Resource-000005,skip
429,process end event,2022-09-07 11:40:00+00:00,2,2022-09-07 11:40:00+00:00,0.0,NA,skip
430,process start event,2022-09-06 16:00:00+00:00,1,2022-09-06 16:00:00+00:00,0.0,NA,skip
430,A,2022-09-06 16:00:00+00:00,1,2022-09-06 16:30:00+00:00,30.0,Default Resource-000006,skip
430,B,2022-09-06 16:30:00+00:00,1,2022-09-06 17:20:00+00:00,50.0,Default Resource-000003,skip
430,C,2022-09-06 17:20:00+00:00,1,2022-09-06 18:50:00+00:00,90.0,Default Resource-000010,skip
430,D,2022-09-06 18:50:00+00:00,1,2022-09-06 19:20:00+00:00,30.0,Default Resource-000007,skip
430,F,2022-09-06 19:50:00+00:00,1,2022-09-06 20:20:00+00:00,30.0,Default Resource-000001,skip
430,process end event,2022-09-06 20:20:00+00:00,1,2022-09-06 20:20:00+00:00,0.0,NA,skip
431,process start event,2022-09-06 16:30:00+00:00,1,2022-09-06 16:30:00+00:00,0.0,NA,repeat
431,A,2022-09-06 16:30:00+00:00,1,2022-09-06 16:50:00+00:00,20.0,Default Resource-000002,repeat
431,A,2022-09-06 16:50:00+00:00,1,2022-09-06 17:10:00+00:00,20.0,Repeated_Activity_resource,repeat
431,B,2022-09-06 17:10:00+00:00,1,2022-09-06 17:50:00+00:00,40.0,Default Resource-000009,repeat
431,C,2022-09-06 17:50:00+00:00,1,2022-09-06 18:50:00+00:00,60.0,Default Resource-000006,repeat
431,D,2022-09-06 18:50:00+00:00,1,2022-09-06 19:20:00+00:00,30.0,Default Resource-000003,repeat
431,E,2022-09-06 19:20:00+00:00,1,2022-09-06 19:50:00+00:00,30.0,Default Resource-000010,repeat
431,F,2022-09-06 19:50:00+00:00,1,2022-09-06 20:20:00+00:00,30.0,Default Resource-000007,repeat
431,process end event,2022-09-06 20:20:00+00:00,1,2022-09-06 20:20:00+00:00,0.0,NA,repeat
432,process start event,2022-09-06 17:00:00+00:00,1,2022-09-06 17:00:00+00:00,0.0,NA,insert
432,A,2022-09-06 17:00:00+00:00,1,2022-09-06 17:10:00+00:00,10.0,Default Resource-000008,insert
432,B,2022-09-06 17:10:00+00:00,1,2022-09-06 17:40:00+00:00,30.0,Default Resource-000005,insert
432,C,2022-09-06 17:40:00+00:00,1,2022-09-06 18:10:00+00:00,30.0,Default Resource-000002,insert
432,D,2022-09-06 18:10:00+00:00,1,2022-09-06 18:40:00+00:00,30.0,Default Resource-000009,insert
432,E,2022-09-06 18:40:00+00:00,1,2022-09-06 19:10:00+00:00,30.0,Default Resource-000006,insert
432,F,2022-09-06 19:10:00+00:00,1,2022-09-06 19:40:00+00:00,30.0,Default Resource-000003,insert
432,I,2022-09-06 19:40:00+00:00,1,2022-09-06 20:00:00+00:00,20.0,Inserted_Activity_resource,insert
432,process end event,2022-09-06 19:40:00+00:00,1,2022-09-06 19:40:00+00:00,0.0,NA,insert
433,process start event,2022-09-07 09:30:00+00:00,2,2022-09-07 09:30:00+00:00,0.0,NA,repeat
433,A,2022-09-07 09:30:00+00:00,2,2022-09-07 09:50:00+00:00,20.0,Default Resource-000004,repeat
433,A,2022-09-07 09:50:00+00:00,2,2022-09-07 10:10:00+00:00,20.0,Repeated_Activity_resource,repeat
433,B,2022-09-07 10:10:00+00:00,2,2022-09-07 10:50:00+00:00,40.0,Default Resource-000001,repeat
433,C,2022-09-07 10:50:00+00:00,2,2022-09-07 11:50:00+00:00,60.0,Default Resource-000008,repeat
433,D,2022-09-07 11:50:00+00:00,2,2022-09-07 12:20:00+00:00,30.0,Default Resource-000005,repeat
433,E,2022-09-07 12:20:00+00:00,2,2022-09-07 12:50:00+00:00,30.0,Default Resource-000002,repeat
433,F,2022-09-07 12:50:00+00:00,2,2022-09-07 13:20:00+00:00,30.0,Default Resource-000009,repeat
433,process end event,2022-09-07 13:20:00+00:00,2,2022-09-07 13:20:00+00:00,0.0,NA,repeat
434,process start event,2022-09-07 10:00:00+00:00,2,2022-09-07 10:00:00+00:00,0.0,NA,skip
434,A,2022-09-07 10:00:00+00:00,2,2022-09-07 10:30:00+00:00,30.0,Default Resource-000010,skip
434,B,2022-09-07 10:30:00+00:00,2,2022-09-07 11:20:00+00:00,50.0,Default Resource-000007,skip
434,C,2022-09-07 11:20:00+00:00,2,2022-09-07 12:50:00+00:00,90.0,Default Resource-000004,skip
434,D,2022-09-07 12:50:00+00:00,2,2022-09-07 13:20:00+00:00,30.0,Default Resource-000001,skip
434,F,2022-09-07 13:50:00+00:00,2,2022-09-07 14:20:00+00:00,30.0,Default Resource-000005,skip
434,process end event,2022-09-07 14:20:00+00:00,2,2022-09-07 14:20:00+00:00,0.0,NA,skip
435,process start event,2022-09-07 10:30:00+00:00,2,2022-09-07 10:30:00+00:00,0.0,NA,shorten
435,A,2022-09-07 10:30:00+00:00,2,2022-09-07 11:10:00+00:00,40.0,Default Resource-000006,shorten
435,B,2022-09-07 11:10:00+00:00,2,2022-09-07 11:50:00+00:00,40.0,Shorten_Activity_resource,shorten
435,C,2022-09-07 12:10:00+00:00,2,2022-09-07 13:10:00+00:00,60.0,Default Resource-000010,shorten
435,D,2022-09-07 13:10:00+00:00,2,2022-09-07 13:40:00+00:00,30.0,Default Resource-000007,shorten
435,E,2022-09-07 13:40:00+00:00,2,2022-09-07 14:10:00+00:00,30.0,Default Resource-000004,shorten
435,F,2022-09-07 14:10:00+00:00,2,2022-09-07 14:40:00+00:00,30.0,Default Resource-000001,shorten
435,process end event,2022-09-07 14:40:00+00:00,2,2022-09-07 14:40:00+00:00,0.0,NA,shorten
436,process start event,2022-09-07 11:00:00+00:00,2,2022-09-07 11:00:00+00:00,0.0,NA,extend
436,A,2022-09-07 11:00:00+00:00,2,2022-09-07 11:30:00+00:00,30.0,Default Resource-000002,extend
436,B,2022-09-07 11:30:00+00:00,2,2022-09-07 12:20:00+00:00,50.0,Default Resource-000009,extend
436,C,2022-09-07 12:20:00+00:00,2,2022-09-07 13:10:00+00:00,50.0,Extending_Activity_resource,extend
436,D,2022-09-07 12:50:00+00:00,2,2022-09-07 13:20:00+00:00,30.0,Default Resource-000003,extend
436,E,2022-09-07 13:20:00+00:00,2,2022-09-07 13:50:00+00:00,30.0,Default Resource-000010,extend
436,F,2022-09-07 13:50:00+00:00,2,2022-09-07 14:20:00+00:00,30.0,Default Resource-000007,extend
436,process end event,2022-09-07 14:20:00+00:00,2,2022-09-07 14:20:00+00:00,0.0,NA,extend
437,process start event,2022-09-07 11:30:00+00:00,2,2022-09-07 11:30:00+00:00,0.0,NA,repeat
437,A,2022-09-07 11:30:00+00:00,2,2022-09-07 11:50:00+00:00,20.0,Default Resource-000008,repeat
437,A,2022-09-07 11:50:00+00:00,2,2022-09-07 12:10:00+00:00,20.0,Repeated_Activity_resource,repeat
437,B,2022-09-07 12:10:00+00:00,2,2022-09-07 12:50:00+00:00,40.0,Default Resource-000005,repeat
437,C,2022-09-07 12:50:00+00:00,2,2022-09-07 13:50:00+00:00,60.0,Default Resource-000002,repeat
437,D,2022-09-07 13:50:00+00:00,2,2022-09-07 14:20:00+00:00,30.0,Default Resource-000009,repeat
437,E,2022-09-07 14:20:00+00:00,2,2022-09-07 14:50:00+00:00,30.0,Default Resource-000006,repeat
437,F,2022-09-07 14:50:00+00:00,2,2022-09-07 15:20:00+00:00,30.0,Default Resource-000003,repeat
437,process end event,2022-09-07 15:20:00+00:00,2,2022-09-07 15:20:00+00:00,0.0,NA,repeat
438,process start event,2022-09-07 12:00:00+00:00,2,2022-09-07 12:00:00+00:00,0.0,NA,repeat
438,A,2022-09-07 12:00:00+00:00,2,2022-09-07 12:10:00+00:00,10.0,Default Resource-000004,repeat
438,A,2022-09-07 12:10:00+00:00,2,2022-09-07 12:20:00+00:00,10.0,Repeated_Activity_resource,repeat
438,A,2022-09-07 12:20:00+00:00,2,2022-09-07 12:30:00+00:00,10.0,Repeated_Activity_resource,repeat
438,B,2022-09-07 12:30:00+00:00,2,2022-09-07 13:00:00+00:00,30.0,Default Resource-000001,repeat
438,C,2022-09-07 13:00:00+00:00,2,2022-09-07 14:30:00+00:00,90.0,Default Resource-000008,repeat
438,D,2022-09-07 14:30:00+00:00,2,2022-09-07 15:00:00+00:00,30.0,Default Resource-000005,repeat
438,E,2022-09-07 15:00:00+00:00,2,2022-09-07 15:30:00+00:00,30.0,Default Resource-000002,repeat
438,F,2022-09-07 15:30:00+00:00,2,2022-09-07 16:00:00+00:00,30.0,Default Resource-000009,repeat
438,process end event,2022-09-07 16:00:00+00:00,2,2022-09-07 16:00:00+00:00,0.0,NA,repeat
439,process start event,2022-09-07 12:30:00+00:00,2,2022-09-07 12:30:00+00:00,0.0,NA,repeat
439,A,2022-09-07 12:30:00+00:00,2,2022-09-07 12:50:00+00:00,20.0,Default Resource-000010,repeat
439,A,2022-09-07 12:50:00+00:00,2,2022-09-07 13:10:00+00:00,20.0,Repeated_Activity_resource,repeat
439,B,2022-09-07 13:10:00+00:00,2,2022-09-07 13:50:00+00:00,40.0,Default Resource-000007,repeat
439,C,2022-09-07 13:50:00+00:00,2,2022-09-07 14:50:00+00:00,60.0,Default Resource-000004,repeat
439,D,2022-09-07 14:50:00+00:00,2,2022-09-07 15:20:00+00:00,30.0,Default Resource-000001,repeat
439,E,2022-09-07 15:20:00+00:00,2,2022-09-07 15:50:00+00:00,30.0,Default Resource-000008,repeat
439,F,2022-09-07 15:50:00+00:00,2,2022-09-07 16:20:00+00:00,30.0,Default Resource-000005,repeat
439,process end event,2022-09-07 16:20:00+00:00,2,2022-09-07 16:20:00+00:00,0.0,NA,repeat
440,process start event,2022-09-07 13:00:00+00:00,2,2022-09-07 13:00:00+00:00,0.0,NA,extend
