trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
289,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,359,289,2298,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
290,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,36,290,2308,2,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,360,291,2318,2,20.0,0,1,1,1,1,0,1,1,1,1,1,250.0,shorten
292,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,361,292,2326,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
293,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,362,293,2333,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
294,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,363,294,2340,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
295,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,364,295,2347,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
296,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,365,296,2354,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
297,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,366,297,2364,2,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
298,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,367,298,2372,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
299,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,368,299,2380,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
300,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,369,300,2388,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1120.0,skip
301,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,37,301,2396,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
302,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,370,302,2403,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
303,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,371,303,2411,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,372,304,2421,3,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
305,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,373,305,2429,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
306,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,374,306,2436,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
307,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,375,307,2444,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
308,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,376,308,2452,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
309,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,377,309,2460,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
310,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,378,310,2470,3,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
311,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,379,311,2477,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
312,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,38,312,2484,2,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
313,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,380,313,2491,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
314,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,381,314,2498,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
315,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,382,315,2505,3,0.0,0,1,1,1,0,1,0,1,0,0,1,4090.0,skip
316,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,383,316,2513,3,0.0,0,1,1,1,1,0,1,1,0,0,1,4040.0,skip
317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,384,317,2523,3,20.0,0,1,1,1,1,0,1,1,1,1,1,4050.0,skip
318,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,385,318,2531,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
319,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,386,319,2538,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
320,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,387,320,2546,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
321,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,388,321,2554,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
322,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,389,322,2562,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
323,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,39,323,2570,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
324,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,390,324,2580,4,0.0,1,1,1,1,1,0,1,1,0,0,1,180.0,insert
325,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,391,325,2588,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
326,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,392,326,2596,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
327,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,393,327,2604,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
328,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,394,328,2611,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
329,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,395,329,2618,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
330,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,396,330,2625,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
331,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,397,331,2632,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
332,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,398,332,2639,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.0,skip
333,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,399,333,2647,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
334,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,4,334,2655,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
335,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,40,335,2663,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
336,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,400,336,2671,4,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
337,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,401,337,2679,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
338,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,402,338,2689,0,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
339,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,403,339,2697,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
340,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,404,340,2705,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
341,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,405,341,2713,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
342,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,406,342,2720,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
343,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,407,343,2728,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,408,344,2738,0,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
345,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,409,345,2746,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
346,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,41,346,2754,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
347,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,410,347,2761,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
348,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,411,348,2768,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1120.0,skip
349,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,412,349,2775,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
350,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,413,350,2782,1,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
351,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,414,351,2792,0,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
352,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,415,352,2800,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
353,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,416,353,2808,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
354,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,417,354,2816,1,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
355,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,418,355,2823,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
356,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,419,356,2831,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
357,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,42,357,2841,2,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,420,358,2851,1,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
359,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,421,359,2859,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
360,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,422,360,2866,1,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
361,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,423,361,2874,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
362,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,424,362,2882,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
363,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,425,363,2890,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
364,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,426,364,2900,1,0.0,1,1,1,1,1,0,1,1,0,0,1,1160.0,skip
365,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,427,365,2907,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
366,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,428,366,2914,2,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
367,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,429,367,2921,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
368,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,43,368,2928,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
369,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,430,369,2935,1,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
370,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,431,370,2943,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,432,371,2953,1,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
372,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,433,372,2961,2,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
373,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,434,373,2968,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
374,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,435,374,2976,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
375,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,436,375,2984,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
376,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,437,376,2992,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
377,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,438,377,3002,2,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
378,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,439,378,3010,2,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
379,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,44,379,3017,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
380,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,440,380,3025,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
381,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,441,381,3033,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
382,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,442,382,3040,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
383,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,443,383,3047,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
384,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,444,384,3054,3,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
385,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,445,385,3061,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
386,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,446,386,3068,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
387,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,447,387,3076,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
388,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,448,388,3084,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
389,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,449,389,3092,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
390,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,45,390,3099,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
391,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,450,391,3109,3,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
392,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,451,392,3117,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
393,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,452,393,3125,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
394,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,453,394,3133,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
395,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,454,395,3140,3,0.0,0,1,1,1,0,1,0,1,0,0,1,4050.0,skip
396,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,455,396,3148,3,0.0,0,1,1,1,1,0,1,1,0,0,1,4000.0,skip
397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,456,397,3158,3,20.0,0,1,1,1,1,0,1,1,1,1,1,4050.0,skip
398,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,457,398,3166,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
399,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,458,399,3173,3,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
400,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,459,400,3180,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
401,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,46,401,3187,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
402,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,460,402,3194,4,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
403,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,461,403,3201,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
404,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,462,404,3211,3,0.0,1,1,1,1,1,0,1,1,0,0,1,200.0,no-action
405,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,463,405,3219,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
406,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,464,406,3227,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
407,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,465,407,3235,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
408,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,466,408,3242,4,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
409,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,467,409,3250,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,468,410,3260,4,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
411,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,469,411,3268,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
412,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,47,412,3276,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
413,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,470,413,3283,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
414,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,471,414,3291,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
415,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,472,415,3299,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
416,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,473,416,3307,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
417,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,474,417,3317,4,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
418,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,475,418,3324,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
419,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,476,419,3331,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
420,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,477,420,3338,0,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
421,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,478,421,3345,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
422,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,479,422,3353,4,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,48,423,3363,2,20.0,0,1,1,1,1,0,1,1,1,1,1,250.0,shorten
424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,480,424,3373,4,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
425,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,481,425,3381,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
426,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,482,426,3388,0,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
427,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,483,427,3396,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
428,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,484,428,3404,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
429,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,485,429,3412,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
430,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,486,430,3422,0,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
431,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,487,431,3430,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
432,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,488,432,3438,0,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
433,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,489,433,3446,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
434,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,49,434,3454,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
